book_title,book_link
Хозяйка проклятого острова,https://www.litres.ru/book/alina-uglickaya-15730401/hozyayka-proklyatogo-ostrova-68663022/
Слепая вера,https://www.litres.ru/audiobook/ben-elton-2/slepaya-vera-21205141/
Антидемон. Книга 2,https://www.litres.ru/book/serzh-vinterkey/antidemon-kniga-2-69027628/
"Драма в Гриффин-холле, или Отравленный уикенд",https://www.litres.ru/audiobook/sharlotta-brandish/drama-v-griffin-holle-ili-otravlennyy-uikend-68924652/
Убивая маску. Первая часть,https://www.litres.ru/book/nikolay-metelskiy/ubivaya-masku-pervaya-chast-69283495/
Нелюбимая дочь. Как оставить в прошлом травматичные отношения с матерью и начать новую жизнь,https://www.litres.ru/book/peg-strip/nelubimaya-doch-kak-ostavit-v-proshlom-travmatichnye-otnosheniya-42817984/
Принципы. Жизнь и работа,https://www.litres.ru/book/ray-dalio/principy-zhizn-i-rabota-36628165/
Миссия выполнима. Технология счастливой жизни,https://www.litres.ru/book/margulan-seysembay/missiya-vypolnima-tehnologiya-schastlivoy-zhizni-69284500/
Исповедь экономического убийцы,https://www.litres.ru/book/dzhon-perkins/ispoved-ekonomicheskogo-ubiycy-132973/
Габсбурги. Власть над миром,https://www.litres.ru/book/martin-reydi/gabsburgi-vlast-nad-mirom-68434493/
Дело Зили-султана,https://www.litres.ru/audiobook/anonimys/delo-zili-sultana-67168409/
Академия четырёх стихий. Волшебство на кончиках пальцев,https://www.litres.ru/book/anastasiya-knyazheva/akademiya-chetyreh-stihiy-volshebstvo-na-konchikah-pa-69223414/
Конвойцы,https://www.litres.ru/book/andrey-belyanin/konvoycy-69182539/
"Бабушка велела кланяться и передать, что просит прощения",https://www.litres.ru/book/fredrik-bakman/babushka-velela-klanyatsya-i-peredat-chto-prosit-proscheniy-27351958/
Чародейка на всю голову,https://www.litres.ru/book/nadezhda-mamaeva-5241551/charodeyka-na-vsu-golovu-69162826/
"Отбор истинных! Оборотень ищет, принцесса бежит",https://www.litres.ru/book/kira-istvud-32078339/otbor-istinnyh-oboroten-ischet-princessa-bezhit-67894248/
Византия: История исчезнувшей империи,https://www.litres.ru/book/dzhonatan-harris/vizantiya-istoriya-ischeznuvshey-imperii-24579865/
Черные кувшинки,https://www.litres.ru/book/mishel-bussi/chernye-kuvshinki-66731334/
"Там, где раки поют",https://www.litres.ru/book/deliya-ouens/tam-gde-raki-pout-48882939/
Делегирование: результат руками сотрудников. Технология регулярного менеджмента,https://www.litres.ru/audiobook/aleksandr-fridman/delegirovanie-rezultat-rukami-sotrudnikov-tehnologiya-re-63362022/
Медвежий угол,https://www.litres.ru/book/fredrik-bakman/medvezhiy-ugol-40230917/
Искажающие реальность. Книга 10,https://www.litres.ru/audiobook/mihail-aleksandrovich-atamanov/iskazhauschie-realnost-kniga-10-68868450/
Клуб убийств по четвергам,https://www.litres.ru/book/richard-osman/klub-ubiystv-po-chetvergam-65950129/
Дом страха,https://www.litres.ru/audiobook/mayk-omer/dom-straha-68693976/
Одиночка. Кровавая вира,https://www.litres.ru/book/erofey-trofimov/odinochka-krovavaya-vira-68781717/
Цветок яблони,https://www.litres.ru/audiobook/aleksey-pehov/cvetok-yabloni-69243892/
Пёс по имени Мани,https://www.litres.ru/book/bodo-shefer/pes-po-imeni-mani-22649364/
Код 612. Кто убил Маленького принца?,https://www.litres.ru/book/mishel-bussi/kod-612-kto-ubil-malenkogo-princa-69241615/
Три дня Индиго,https://www.litres.ru/book/sergey-lukyanenko/tri-dnya-indigo-66081894/
Дюна. Первая трилогия,https://www.litres.ru/book/frenk-gerbert/duna-pervaya-trilogiya-25440524/
Яркие люди Древней Руси,https://www.litres.ru/audiobook/boris-akunin/yarkie-ludi-drevney-rusi-68715486/
Книжный на левом берегу Сены,https://www.litres.ru/book/kerri-maher-21257735/knizhnyy-na-levom-beregu-seny-69270067/
Стамбул. Подслушанное убийство,https://www.litres.ru/book/anna-orehova/stambul-podslushannoe-ubiystvo-67025660/
Звездная Кровь-2. Фригольд,https://www.litres.ru/audiobook/roman-urevich-prokofev/zvezdnaya-krov-2-frigold-69130912/
Абсолютный. Часть 1. Парадизар,https://www.litres.ru/book/anne-dar/absolutnyy-chast-1-paradizar-69208228/
Глазами жертвы,https://www.litres.ru/book/mayk-omer/glazami-zhertvy-65020577/
"Карта культурных различий. Как люди думают, руководят и добиваются целей в международной среде",https://www.litres.ru/audiobook/erin-meyer-17553327/karta-kulturnyh-razlichiy-kak-ludi-dumaut-rukovodyat-i-39340617/
"Признания мастера ценообразования. Как цена влияет на прибыль, выручку, долю рынка, объем продаж...",https://www.litres.ru/audiobook/german-simon/priznaniya-mastera-cenoobrazovaniya-kak-cena-vliyaet-na-priby-27055764/
Город драконов. Книга шестая,https://www.litres.ru/book/elena-zvezdnaya/gorod-drakonov-6-68358421/
Все будет хорошо,https://www.litres.ru/book/elena-zvezdnaya/vse-budet-horosho-69270178/
Отборная бабушка,https://www.litres.ru/book/ninel-nuar/otbornaya-babushka-67984551/
Тайна пациента,https://www.litres.ru/book/loret-enn-uayt/tayna-pacienta-68008050/
Мир Аматорио. Доверие,https://www.litres.ru/book/mari-mur/mir-amatorio-doverie-68362133/
"Иди туда, где трудно. 7 шагов для обретения внутренней силы",https://www.litres.ru/book/tae-un-kim/idi-tuda-gde-trudno-7-shagov-dlya-obreteniya-vnutrenney-sily-56248343/
Мы начинаем в конце,https://www.litres.ru/book/kris-uitaker/my-nachinaem-v-konce-66483456/
Неуязвимая,https://www.litres.ru/book/anne-dar/neuyazvimaya-68361893/
Отступница,https://www.litres.ru/book/anne-dar/otstupnica-68452258/
"Гормоны счастья. Как приучить мозг вырабатывать серотонин, дофамин, эндорфин и окситоцин",https://www.litres.ru/book/loretta-broyning/gormony-schastya-kak-priuchit-mozg-vyrabatyvat-serotonin-21136251/
7 навыков высокоэффективных людей. Мощные инструменты развития личности,https://www.litres.ru/audiobook/stiven-kovi/7-navykov-vysokoeffektivnyh-ludey-moschnye-instrumenty-razviti-5009075/
Лавр,https://www.litres.ru/book/evgeniy-vodolazkin/lavr-4884703/
Эскорт,https://www.litres.ru/book/lana-meyer-17637718/eskort-68818365/
Тринадцатая карта,https://www.litres.ru/book/mayk-omer/trinadcataya-karta-68538753/
"Психология денег. Вечные уроки богатства, жадности и счастья",https://www.litres.ru/book/morgan-hauzel/psihologiya-deneg-vechnye-uroki-bogatstva-zhadnosti-i-schast-67649466/
Чагин,https://www.litres.ru/audiobook/evgeniy-vodolazkin/chagin-68925240/
Жажда власти 4. Рестарт,https://www.litres.ru/book/sergey-tarmashev/zhazhda-vlasti-4-restart-69175708/
Коронный дознатчик. Агент,https://www.litres.ru/book/sergey-ilin-32351318/koronnyy-doznatchik-agent-69299158/
Империя должна умереть,https://www.litres.ru/book/mihail-zygar/imperiya-dolzhna-umeret-25922438/
Хочу и буду. 6 правил счастливой жизни или метод Лабковского в действии,https://www.litres.ru/audiobook/mihail-labkovskiy/hochu-i-budu-6-pravil-schastlivoy-zhizni-ili-metod-labko-68048951/
"Продажи в переписке. Как убеждать клиентов в WhatsApp, Telegram, Viber, Instagram, VK, Facebook",https://www.litres.ru/book/vitaliy-govoruhin/prodazhi-v-perepiske-kak-ubezhdat-klientov-v-whatsapp-te-63683841/
Вассал и господин,https://www.litres.ru/audiobook/boris-konofalskiy/vassal-i-gospodin-69302836/
KGBT+ (КГБТ+),https://www.litres.ru/audiobook/viktor-pelevin/kgbt-kgbt-68010761/
Дело двух Феликсов,https://www.litres.ru/audiobook/anonimys/delo-dvuh-feliksov-68527259/
Поток: Психология оптимального переживания,https://www.litres.ru/book/mihay-chiksentmihayi/potok-psihologiya-optimalnogo-perezhivaniya-4244565/
Незапертая дверь,https://www.litres.ru/book/mariya-metlickaya/nezapertaya-dver-69007306/
Холодные голоса. Академия «Редкие дары»,https://www.litres.ru/book/tatyana-volchyak/holodnye-golosa-akademiya-redkie-dary-69266374/
Восставшие из пепла,https://www.litres.ru/book/anne-dar/vosstavshie-iz-pepla-51761918/
(С)Нежный маг для беглянки,https://www.litres.ru/book/tatyana-serganova/s-nezhnyy-mag-dlya-beglyanki-69162790/
Просто Маса,https://www.litres.ru/audiobook/boris-akunin/prosto-masa-55779490/
Дюна,https://www.litres.ru/audiobook/frenk-gerbert/duna-66579770/
"Что-то не так с Гэлвинами. Идеальная семья, разрушенная безумием",https://www.litres.ru/book/robert-kolker-313325/chto-to-ne-tak-s-gelvinami-idealnaya-semya-razrushenn-66261406/
Зов кукушки,https://www.litres.ru/book/robert-gelbreyt/zov-kukushki-6538809/
На службе зла,https://www.litres.ru/book/robert-gelbreyt/na-sluzhbe-zla-18023379/
Сердце Пармы,https://www.litres.ru/book/aleksey-ivanov/serdce-parmy-123111/
Семь сестер. Потерянная сестра,https://www.litres.ru/book/lusinda-rayli/sem-sester-poteryannaya-sestra-69175546/
Ненавистная жена,https://www.litres.ru/book/yanina-arkadevna-logvin/nenavistnaya-zhena-68803770/
Сердце Пармы,https://www.litres.ru/audiobook/aleksey-ivanov/serdce-parmy-67021812/
Красавицы Бостона. Охотник,https://www.litres.ru/book/l-dzh-shen-24334007/krasavicy-bostona-ohotnik-69208936/
Жена на кону,https://www.litres.ru/book/layza-foks/zhena-na-konu-67607061/
Предел,https://www.litres.ru/book/sergey-lukyanenko/predel-65061217/
Очаровательный кишечник. Как самый могущественный орган управляет нами,https://www.litres.ru/book/dzhuliya-enders/ocharovatelnyy-kishechnik-kak-samyy-moguschestvennyy-organ-12178377/
Последний день лета,https://www.litres.ru/book/anna-knyazeva/posledniy-den-leta-68470105/
Вторая жизнь Уве,https://www.litres.ru/book/fredrik-bakman/vtoraya-zhizn-uve-20690188/
Пять языков любви,https://www.litres.ru/book/geri-chepmen/pyat-yazykov-lubvi-161177/
Неудобное прошлое. Память о государственных преступлениях в России и других странах,https://www.litres.ru/book/nikolay-epple/neudobnoe-proshloe-pamyat-o-gosudarstvennyh-prestupleniyah-v-57392469/
